county,date,state,vaccination_pct
Floyd,2021-04-04,Virginia,2.2
Fluvanna,2021-04-04,Virginia,15.1
Franklin,2021-04-04,Virginia,10.4
Franklin,2021-04-04,Virginia,
Frederick,2021-04-04,Virginia,6.7
Fredericksburg,2021-04-04,Virginia,1.6
Galax,2021-04-04,Virginia,
Giles,2021-04-04,Virginia,7.6
Gloucester,2021-04-04,Virginia,18.6
Goochland,2021-04-04,Virginia,16.1
Grayson,2021-04-04,Virginia,10.7
Greene,2021-04-04,Virginia,0.7
Greensville,2021-04-04,Virginia,2.2
Halifax,2021-04-04,Virginia,6.7
Hampton,2021-04-04,Virginia,12.2
Hanover,2021-04-04,Virginia,10.3
Harrisonburg,2021-04-04,Virginia,0.7
Henrico,2021-04-04,Virginia,7.1
Henry,2021-04-04,Virginia,6.5
Highland,2021-04-04,Virginia,26.3
Hopewell,2021-04-04,Virginia,
Isle of Wight,2021-04-04,Virginia,6.1
James City,2021-04-04,Virginia,2.8
King and Queen,2021-04-04,Virginia,8.6
King George,2021-04-04,Virginia,3.3
King William,2021-04-04,Virginia,8.9
Lancaster,2021-04-04,Virginia,17.6
Lee,2021-04-04,Virginia,16.3
Lexington,2021-04-04,Virginia,
Loudoun,2021-04-04,Virginia,11.3
